	id	leg_term	desc	pos_tag	term_root
815	17688770462568500	олон суваг дамжуулах үйлчилгээ эрхлэгч	утастай, утасгүй болон харилцаа холбооны бусад сүлжээгээр өргөн нэвтрүүлгийг тодорхой хүрээнд хүлээн авах боломжтойгоор байршуулах, нэгэн зэрэг дамжуулах үйлчилгээ үзүүлэх хуулийн этгээдийг	NM	эрхлэгч
535	17688770457126719	гал түймрээс хамгаалах тоног төхөөрөмж	барилга байгууламж дахь гал түймрийг илрүүлэх, мэдээлэх, унтраах автомат тоног төхөөрөмж, утаа зайлуулах систем, гал унтраах усан хангамж, хүн нэг бүрийн болон нийтийн тусгай аврах хэрэгслийг	NM	төхөөрөмж
485	17688770456616711	газрын тостой холбогдсон үйл ажиллагаа	газрын тос, уламжлалт бус газрын тос эрэх, хайх, ашиглах, хадгалах, тээвэрлэх, борлуулах, татан буулгахтай холбогдсон үйл ажиллагааг	NM	ажиллагаа
604	17688770457512771	усны сан бүхий газрын хамгаалалтын бүс	усны тухай хуулийн 313-т заасныг	NM	бүс
708	17688770459476874	дээд боловсролын сургалтын байгууллага	боловсролын тухай хуулийн 151-д заасан байгууллагыг	NM	байгууллага
729	17688770459901700	жижиг, дунд үйлдвэр, үйлчилгээ эрхлэгч	200 хүртэл ажилтантай, жилийн 25 тэрбум төгрөг хүртэл борлуулалтын орлоготой, үйлдвэрлэл, худалдаа, үйлчилгээний салбарт үйл ажиллагаа явуулдаг аж ахуйн нэгжийг	NM	эрхлэгч
1065	17688770465331818	мансууруулах эм, сэтгэцэд нөлөөт бодис	"донтуулах болон сэтгэцэд бусад хүчтэй нөлөөлөл үзүүлдэг, ""мансууруулах эмийн тухай"" 1961 оны нүб-ын конвенци, ""сэтгэцэд нөлөөт бодисуудын тухай"" 1971 оны нүб-ын конвенцийн жагсаалтад заасан, хууль тогтоомжийн дагуу монгол улсад хяналтад байлгавал зохих эм, байгалийн болон нийлэгжүүлсэн бэлдмэлийг"	NM	бодис
332	17688770454603113	барилга байгууламжийн техникийн нөхцөл	барилга байгууламжийг дулаан, уур, хий, цэвэр, бохир ус, цахилгаан, харилцаа холбоо, дохиолол зэрэг эх үүсвэрт холбох эрх бүхий хуулийн этгээдээс гаргах шийдвэрийг	NM	нөхцөл
606	17688770457578676	гүйцэтгэх ажлын тусгай техник хэрэгсэл	мэдээ, өгөгдөл, баримт сэлтийг нууцаар олох, цуглуулах, дамжуулах, хүлээн авах, илрүүлэхэд зориулагдсан техник, тоног төхөөрөмж, түүний бүрдэл хэсэг, программ хангамжийг хэлнэ	NM	хэрэгсэл
1129	17688770475454008	хүний эрх, эрх чөлөөг хамгаалах зарчим	улсын их хурал хянан шалгах бүрэн эрхээ хэрэгжүүлэхдээ үндсэн хуулиар тогтоосон хүний эрх, эрх чөлөөнд хууль бусаар халдахгүй байх, үндсэн эрхийг нь баталгаатай эдлүүлэх, олон нийтийн оролцоог хангахыг	NM	зарчим
728	17688770459801553	хүйсийн төлөөллийн доод хязгаар (квот)	удирдах албан тушаал дахь эрэгтэй, эмэгтэй хүний төлөөллийн доод хувь хэмжээг	NM	(квот)
86	17688770451179701	агаарт үзүүлэх физикийн сөрөг нөлөөлөл	хүрээлэн байгаа агаарын дулаан, энерги, долгион, цацраг зэрэг физик шинж чанарыг өөрчилж улмаар хүний эрүүл мэнд, хүрээлэн байгаа орчинд сөрөг нөлөө үзүүлж байгаа дуу чимээ, чичиргээ доргио, ионжуулагч цацраг, цахилгаан соронзон долгион зэрэг физикийн бусад хүчин зүйлийн үйлчлэлийг	NM	нөлөөлөл
249	17688770453589214	боловсролын салбарын мэдээллийн систем	бүх шатны боловсролын сургалтын байгууллага, сургалтын орчин, сургалтын үйл явц, үр дүн, салбарын хүний нөөц, суралцагчийн мэдээллийг бүртгэх, тайлан, мэдээ боловсруулах, хяналт тавих зориулалт бүхий программ хангамж, сүлжээний дэд бүтэц болон техник хангамжийн нэгдлийг	NM	систем
